,Symbol,Exchange,Volume,Volume %,+2% Depth,-2% Depth
1562,SOCC/BTC,YoBit,0.0,0.0,198.54060254,8.36109579
1563,SOC/BTC,Huobi Global,5628.79680485,1.594937544416778e-05,435.69036172,5518.05861481
1564,SOC/BTC,Huobi Korea,37.79894121,1.0710450663823197e-07,435.43785625,5517.29501347
1565,SOC/BTC,HitBTC,0.0,0.0,83.92884321,5.87188736
1566,SNX/XBT,Kraken,7140.38135696,2.023249852944836e-05,68873.49135095,66739.22358806
1567,SNX/BTC,Pionex,2683760.11500954,0.007604519964104609,112898.84714295,127060.68610588
1568,SNX/BTC,GokuMarket,1559217.28126058,0.004418091943989131,36010.99053322,35199.62311498
1569,SNX/BTC,Binance,1395779.99396962,0.0039549871727645285,126863.25542796,174649.90640343
1570,SNX/BTC,Coinbase Exchange,477174.98276977,0.0013520905473442771,134051.41748804,216865.05963522
1571,SNX/BTC,VCC Exchange,453167.26532385,0.001284063913522188,0.0,0.0
1572,SNTVT/BTC,KuCoin,24202.80650198,6.857942489059366e-05,252.20702779,378.62946273
1573,SNTVT/BTC,Hotbit,10.52648405,2.982712861047538e-08,21.56592217,51.86607784
1574,SNT/BTC,Binance,333346.22572349,0.000944547172564337,24831.63870932,54335.46330107
1575,SNT/BTC,OKEx,295002.67758678,0.000835899504812862,1219.60458004,14601.05555343
1576,SNT/BTC,TOKOK,241453.5707238,0.000684166400977665,971.2249079,627.07798433
1577,SNT/BTC,MEXC,214693.4850375,0.0006083408438779408,7979.66616712,52165.78900773
1578,SNT/BTC,Bitrue,184826.06843982,0.0005237105654402274,15337.25941026,32171.89826335
1579,SNRG/BTC,YoBit,0.0,0.0,35.87296978,49.85512164
1580,SNO/BTC,Crex24,11.02813748,3.124857961951349e-08,9.31315903,1.29093294
1581,SNM/BTC,Binance,748377.19083844,0.0021205506619548266,7023.1355879,26686.4579296
1582,SNL/BTC,Crex24,381021.96245151,0.0010796378946165705,894.53948184,51.74607367
1583,SNGLS/BTC,HitBTC,415.30967151,1.1767932128584806e-06,9.22409962,65.01037418
1584,SND/BTC,Birake Network,0.0,0.0,0.05512313,40.39643994
1585,SNC/BTC,Huobi Global,195838.68205721,0.0005549151576994409,1893.52330037,16987.71488942
1586,SNC/BTC,OKEx,23986.19901874,6.796566067170512e-05,159.07293238,2825.3051625
1587,SNC/BTC,HitBTC,19.09494434,5.410613438767799e-08,598.17637988,8239.38679038
1588,SNC/BTC,Huobi Korea,0.0,0.0,1896.44207902,17013.90066677
1589,SNC/BTC,YoBit,0.0,0.0,149.51809438,38.6492782
1590,SNB/BTC,ProBit Global,173.83236819,4.925595648118271e-07,107.50994472,340.41846533
1591,SNB/BTC,Cat.Ex,0.0,0.0,13.40437766,164.30962198
1592,SMT/BTC,Huobi Global,3486.04327746,9.877814917553835e-06,607.74438456,6083.68504763
1593,SMT/BTC,HitBTC,43.42968765,1.2305940643583877e-07,0.02794986,0.89439528
1594,SMOON/BTC,XT.COM,1274.97959763,3.612695393220318e-06,43.70625614,63.67584119
1595,SMILE/BTC,Finexbox,420663.09613209,0.0011919623124316248,178947.71338337,53750.09300447
1596,SMILE/BTC,ProBit Global,110.70890702,3.1369722238934096e-07,448.01314182,1016.2570463
1597,SMC/BTC,YoBit,0.0,0.0,22.7112711,298.08561906
1598,SMBSWAP/BTC,Bittrex,27075.561349,7.671946746144922e-05,1777.84838118,359.30863024
1599,SMART/BTC,HitBTC,12188.8645324,3.453753677834687e-05,27.62168291,705.77688221
1600,SMART/BTC,Changelly PRO,12188.8645324,3.453753677834687e-05,27.60407091,705.3268682
1601,SMART/BTC,EXMO,6866.10019855,1.9455314110751098e-05,3888.47254617,0.00170633
1602,SMART/BTC,STEX,16.39167214,4.644632630783553e-08,12.15394163,125.00422338
1603,SMART/BTC,SafeTrade,5.30479329,1.503130114112668e-08,1.45602683,12.96539695
1604,SLT/BTC,WhiteBIT,18764.78947717,5.3170630043755646e-05,512.21995571,542.95315305
1605,SLS/BTC,Bittrex,1292.22530062,3.6615616432063043e-06,625.98300608,80.76181122
1606,SLS/BTC,YoBit,0.0,0.0,1752.94822848,246.12309096
1607,SLP/BTC,StakeCube,54.10073404,1.5329615705181286e-07,0.7921408,119.06397017
1608,SLICE/BTC,Bittrex,0.0,0.0,286.64947075,2971.90026937
1609,SKY/BTC,Binance,5487363.67802283,0.015548620164093457,12425.75195546,26330.73118273
1610,SKY/BTC,CoinDCX,5928.46093107,1.6798483312498202e-05,621161.03329736,26101.05690442
1611,SKU/BTC,KuCoin,3141.12756916,8.900485246756747e-06,3.3535522,391.86823281
1612,SKRT/BTC,Mercatox,17793.89982379,5.041958321554666e-05,20.35058932,190.16276208
1613,SKM/BTC,Huobi Global,2713.61406346,7.689112080117208e-06,551.07993892,548.36919451
1614,SKM/BTC,Pionex,825.29949082,2.3385124546735985e-06,469.86792304,9.07154032
1615,SKM/BTC,Bittrex,84.64757204,2.3985159772332145e-07,211.71355489,1500.72120281
1616,SKM/BTC,Huobi Korea,0.0,0.0,549.93993934,548.36919451
1617,SKM/BTC,Hotbit,0.0,0.0,6.06949971,0.21785411
1618,SKL/BTC,Binance,527271.07829033,0.0014940394333043904,71679.06439544,100732.91599078
1619,SKL/BTC,Coinbase Exchange,348988.89671047,0.0009888711801934566,30684.14011295,128589.8037809
1620,SKL/BTC,Huobi Global,64676.02715292,0.00018326158770028654,23664.6735619,22852.65149125
1621,SKL/BTC,HitBTC,7.87687642,2.2319380802952994e-08,46.59842382,143.82692582
1622,SKIN/BTC,Mercatox,0.0,0.0,4.56367591,184.82887411
1623,SKI/BTC,Cat.Ex,0.0,0.0,17.2944414,25.62227127
1624,SKB/BTC,Mercatox,0.0,0.0,685.39412248,0.47875094
1625,SIX/BTC,Liquid,74.33733747,2.1063721891812493e-07,274.62846258,596.425881
1626,SIX/BTC,Bittrex,0.0,0.0,52.08079596,63.19809437
1627,SINS/BTC,Finexbox,245.03473807,6.943137529808006e-07,1089.24883995,327.17504653
1628,SINS/BTC,Crex24,1.08274254,3.0679855533161407e-09,6.59118025,0.00066117
1629,SINS/BTC,Graviex,0.0,0.0,22.30302963,50.23273348
1630,SINS/BTC,SouthXchange,0.0,0.0,19.21947064,19.46687229
1631,SINS/BTC,BITEXLIVE,0.0,0.0,4.01191719,8.02383437
1632,SIN/BTC,TradeOgre,1251.03039383,3.544834559681974e-06,0.0,0.0
1633,SIN/BTC,STEX,792.92729335,2.246784799669799e-06,43.80940798,3036.70484433
1634,SIN/BTC,Crex24,421.57077526,1.1945342502179379e-06,54.11047229,4206.40595913
1635,SIN/BTC,ProBit Global,6.90617871,1.9568877852438958e-08,157.49961347,208.77747037
1636,SIN/BTC,Cat.Ex,0.0,0.0,9.16899302,2.52758575
1637,SIGT/BTC,YoBit,0.0,0.0,0.0,0.0
1638,SIGNA/BTC,Bittrex,23197.06299635,6.572961855933566e-05,986.89704154,2.81101031
1639,SIGNA/BTC,STEX,1240.16699467,3.5140527713514008e-06,36.95696613,103.86542595
1640,SIGNA/BTC,Finexbox,400.58055175,1.135057781795854e-06,1715.35161911,515.236028
1641,SIGN/BTC,STEX,0.0,0.0,328.72385449,20.64764864
1642,SIG/BTC,Bittrex,7473.31110241,2.1175865591861757e-05,698.88029544,144.47928173
1643,SIERRA/BTC,Graviex,0.0,0.0,66.21008351,12.34111284
1644,SIB/BTC,Bittrex,461.3370015,1.3072131217936506e-06,125.53549457,847.22370781
1645,SIB/BTC,YoBit,0.0,0.0,10.10473705,9.28157787
1646,SHX/BTC,Bitrue,7241.07010663,2.0517803316096e-05,314.02598911,418.7014379
1647,SHVR/BTC,Mercatox,0.0,0.0,0.0,0.0
1648,SHR/BTC,KuCoin,75205.80493599,0.00021309804920856718,7435.45335236,9917.01099874
1649,SHR/BTC,BitMart,70083.54146899,0.0001985839521481201,540.36030733,447.89574018
1650,SHR/BTC,ProBit Global,1312.9451853,3.720272097923098e-06,37.70584938,1145.12122273
1651,SHR/BTC,Bittrex,187.13977427,5.302665247743972e-07,267.62792465,576.88539811
1652,SHPP/BTC,ProBit Global,24.4024253,6.914505112755272e-08,97.92471348,241.62067405
1653,SHND/BTC,Crex24,196.37916007,5.564466194032776e-07,27.04222434,2257.199621
1654,SHND/BTC,Graviex,0.0,0.0,3.14e-06,4.38818606
1655,SHMN/BTC,Cat.Ex,12.8588083,3.64358438315924e-08,100.59418442,364.66149793
1656,SHIP/BTC,HitBTC,0.67933327,1.924912508052942e-09,182.00308747,511.72234184
1657,SHIB/BTC,HitBTC,166877.89214098,0.00047285383490739704,17569.47348274,7017.08132206
1658,SHFT/BTC,KuCoin,46349.73357913,0.0001313334497976064,45582.17015187,50869.82095867
1659,SHE/BTC,Huobi Global,88138.23962657,0.00024974251576836813,1575.39421969,584.06913528
1660,SHE/BTC,BiONE,0.0,0.0,0.3232572,7.45579873
1661,SHDW/BTC,YoBit,1.393e-05,3.9471099711011484e-14,33.97378224,25.20609914
1662,SHB/BTC,TradeOgre,63.2910324,1.7933716085235164e-07,0.0,0.0
1663,SHARD/BTC,StakeCube,51.5631596,1.4610585886478097e-07,71.61622955,74.27351349
1664,SHA/BTC,KuCoin,277197.7436072,0.0007854486559646223,3340.25231308,3411.83914856
1665,SHA/BTC,Bitrue,3436.44070014,9.737264431170427e-06,7449.67287295,14318.11864078
1666,SHA/BTC,OceanEx,1248.42045276,3.5374392083385546e-06,320.01051884,9309.50600621
1667,SGT/BTC,Hotbit,2.20755742,6.255184425168934e-09,55.40069683,63.46284176
1668,SGC/BTC,ExMarkets,0.0,0.0,0.0,0.0
1669,SG/BTC,BitMart,47899.29409115,0.00013572417897766295,1.13433436,430.21656036
1670,SFX/BTC,Xcalibra,4902.36466924,1.389100679679195e-05,19.53323916,2592.78305626
1671,SFT/BTC,Xcalibra,0.0,0.0,3159.94099815,1614.01626492
1672,SFP/BTC,Binance,335789.60332133,0.000951470560991903,22076.77520699,52149.83692793
1673,SFP/BTC,HitBTC,564.67394009,1.6000216362887375e-06,22.86211504,5.74825126
1674,SFD/BTC,Crex24,338113.8166443,0.0009580562936423418,0.03106145,41.06322628
1675,SFD/BTC,SouthXchange,14478.39058788,4.102498194897212e-05,90.68268689,314.27509695
1676,SFD/BTC,Finexbox,1431.68328437,4.0567202923156265e-06,511888.64975359,153754.75892918
1677,SFD/BTC,Graviex,685.54979308,1.94252722466073e-06,264.66957711,2.17430094
1678,SFCP/BTC,SouthXchange,51.04589458,1.4464017191708261e-07,55.36231223,0.09400749
1679,SFC/BTC,Hotbit,0.05508555,1.5608666451442273e-10,3.09252755,0.02065692
1680,SET/BTC,Mercatox,0.0,0.0,52.34730753,60.82880736
1681,SERO/BTC,CoinEx,3747.84635324,1.0619642290760001e-05,951.84618786,740.8769283
1682,SERO/BTC,Hotbit,0.0,0.0,0.31723625,1.268945
1683,SENSO/BTC,Poloniex,50510.3573536,0.0001431227100892152,55.2686709,615.04398064
1684,SENSO/BTC,MEXC,26837.928774,7.604612797383907e-05,158.29492056,1420.87088551
1685,SENSO/BTC,KuCoin,21162.11462786,5.996352739211175e-05,365.98395589,1225.24125275
1686,SENSO/BTC,Bittrex,874.28978594,2.477328019896384e-06,166.82091693,889.33986518
1687,SEND/BTC,Graviex,1.66e-06,4.703662994994908e-15,450.9873817,2.96496709
1688,SEM/BTC,STEX,0.0,0.0,4.72889194,10.83929078
1689,SEELE/BTC,Huobi Global,759310.38372022,0.0021515302130242064,3395.16577139,2831.00345103
1690,SEELE/BTC,CoinEx,4290.21822708,1.2156470310342685e-05,365.83159714,124.98966339
1691,SEELE/BTC,HitBTC,62.0120993,1.757132630839516e-07,93.91892886,14.32323186
1692,SDN/BTC,Gate.io,17269.97936625,4.893503787310587e-05,36365.05746061,38272.2489589
1693,SCSX/BTC,Finexbox,9.1930554,2.6048815961396455e-08,9720.11643449,2919.6079262
1694,SCS/BTC,YoBit,0.0,0.0,4.23719669,997.99858965
1695,SCRT/BTC,Binance,21664580.4570722,0.06138728036025323,31116.9464125,70524.22140318
1696,SCRT/BTC,Hotbit,162686.14693206,0.00046097639103773186,2849.08339527,474.13678063
1697,SCRIV/BTC,Crex24,29.06838935,8.236620922271028e-08,0.00639632,142.03027979
1698,SCRIV/BTC,Graviex,0.0,0.0,11.50566157,36.74911288
1699,SCP/BTC,SouthXchange,6734.23486444,1.9081669476789746e-05,111.68536831,3614.46012876
1700,SCP/BTC,ProBit Global,1520.72544974,4.309024110535558e-06,761.73429249,1049.17058527
1701,SCOOT/BTC,FreiExchange,0.0,0.0,819.422839,22.07329352
1702,SCONEX/BTC,ProBit Global,252.55616853,7.156259663085895e-07,736.89731388,1780.78851503
1703,SCOL/BTC,SouthXchange,0.0,0.0,0.0,0.0
1704,SCL/BTC,HitBTC,1.22431625,3.4691391802987557e-09,18.02687627,166.02530484
1705,SCHO/BTC,VinDAX,0.0,0.0,7.97122959,56.25136195
1706,SCH/BTC,Koinbazar,935.74573627,2.6514654171189537e-06,0.0,0.0
1707,SCH/BTC,Crex24,54.23141746,1.5366645269441131e-07,471.13772658,1938.43104617
1708,SCH/BTC,C-Patex,10.89540795,3.087248625890863e-08,10.92858386,88.12421345
1709,SCC/BTC,StakeCube,44810.95138939,0.00012697326133782492,1778.0548778,7516.99765761
1710,SCC/BTC,SouthXchange,1612.9222782,4.570266767332664e-06,91.63612715,1864.39669011
1711,SCC/BTC,STEX,14.44851432,4.094032659014338e-08,57.28127532,109.32369173
1712,SCC/BTC,Birake Network,1.5880518,4.499795473370515e-09,1.10427972,1.10427972
1713,SCC/BTC,HitBTC,0.0,0.0,153.54916939,132.66022279
1714,SCAP/BTC,Crex24,32.09054015,9.092956999575502e-08,0.00030247,64.58855109
1715,SCAP/BTC,Finexbox,13.19185805,3.737955093072933e-08,4984.62818504,1497.22074383
1716,SCAP/BTC,Graviex,1.91442953,5.424597190835237e-09,10.13565954,16.08212143
1717,SCAP/BTC,SouthXchange,0.0,0.0,22.38118874,20.39358572
1718,SC/XBT,Kraken,452026.04307545,0.0012808302238481737,218595.15687317,154129.49319539
1719,SC/BTC,Binance,3937131.50489743,0.011155987810852202,207296.69441906,1024375.38923531
1720,SC/BTC,HitBTC,1863426.09029848,0.005280077316171686,219728.35161926,64321.25980207
1721,SC/BTC,OKEx,1625025.15023996,0.0046045606416383975,16316.51472033,24916.74773101
1722,SC/BTC,DigiFinex,250780.5868743,0.0007105947990022594,61311.79185793,88210.26563641
1723,SC/BTC,VCC Exchange,236210.82412371,0.00066931091111322,0.0,0.0
1724,SBTC/BTC,OKEx,6208.84140117,1.7592950325587748e-05,5.23992967,551.39346585
1725,SBTC/BTC,Huobi Global,2011.28850817,5.6990501976733385e-06,3877.25993552,2090.60361925
1726,SBTC/BTC,Gate.io,13.34123418,3.780281296387183e-08,350.05308638,1227.50203534
1727,SBTC/BTC,HitBTC,6.43500093,1.8233780570601696e-08,4.96889143,0.9689124
1728,SBTC/BTC,YoBit,0.0,0.0,2.47540968,1.18274795
1729,SBE/BTC,Crex24,0.0,0.0,276.53910861,19.94098367
1730,SBE/BTC,STEX,0.0,0.0,1955.19875373,78.48347245
1731,SBD/BTC,Bittrex,28006.90134435,7.935844907101942e-05,2507.76908913,3201.21903857
1732,SBD/BTC,HitBTC,178.8537271,5.067877455886674e-07,212.93098237,412.73882264
1733,SATT/BTC,HitBTC,72006.15924062,0.00020403175098302105,485.47445557,268.93911073
1734,SATS/BTC,Put on your metamask!!!,55140.6873994,0.00015624289809586733,0.0,0.0
1735,SATOZ/BTC,Hotbit,0.0,0.0,0.69672062,0.22522389
1736,SAT/BTC,YoBit,0.0,0.0,657.98975044,5.5680845
1737,SAPP/BTC,Birake Network,86459.25952021,0.00024498507203606806,211455.51791563,193356.26291493
1738,SAPP/BTC,Crex24,9172.46789754,2.599048061592629e-05,1671.59345153,10162.98932493
1739,SAPP/BTC,Graviex,2179.38648196,6.175361172883969e-06,795.59340683,26697.48400822
1740,SAPP/BTC,Finexbox,162.57887735,4.606724392524161e-07,65719.8802724,19740.12190542
1741,SANDG/BTC,YoBit,0.0,0.0,75.67122539,92.5809854
1742,SAND/BTC,Hanbitco,1819241.93048664,0.0051548800887789795,1840.75587976,1875.50169125
1743,SAND/BTC,Binance,1095747.24731735,0.0031048348066711764,156424.0990638,141813.09926823
1744,SAND/BTC,VCC Exchange,920987.47430477,0.002609647410687452,0.0,0.0
1745,SAND/BTC,Huobi Global,199928.34006534,0.0005665033342265647,66716.52134153,71211.02331955
1746,SAND/BTC,ProBit Global,61933.95414724,0.00017549183629884588,223.79784902,43.69030993
1747,SAN/BTC,Bitfinex,52923.19297367,0.00014995955684772656,1601.17781855,619.87445867
1748,SALT/BTC,HitBTC,711.51737714,2.01610720310196e-06,806.28715987,743.84400618
1749,SAGA/BTC,Crex24,317.40887543,8.993881817126745e-07,0.0,0.0
1750,SAFE/BTC,SafeTrade,24367.36764439,6.90457141411768e-05,5591.60343354,1106.19071032
1751,SAFE/BTC,Crex24,1258.42738471,3.5657941694871373e-06,617.02167004,14492.03738973
1752,SAFE/BTC,Graviex,120.44286058,3.4127869055510654e-07,596.60040517,23.70375639
1753,S4F/BTC,LATOKEN,1079.23818167,3.058055842112512e-06,0.06512088,0.06512088
1754,S4F/BTC,STEX,15.47523392,4.384956935445421e-08,11.73327857,14.61512442
1755,S4F/BTC,Mercatox,11.02813748,3.124857961951349e-08,73.26098907,8.1401099
1756,RYO/BTC,TradeOgre,12653.14015442,3.58530765751985e-05,0.0,0.0
1757,RYO/BTC,Crex24,74.32468395,2.1060136476524513e-07,28.21391803,37.47883726
1758,RWN/BTC,LATOKEN,3277.58475791,9.287141047434103e-06,26.74270364,0.07902832
1759,RVN/BTC,Upbit,4618446.93705515,0.013086516838658966,139824.55582712,449973.3206708
1760,RVN/BTC,Pionex,2273677.17466507,0.006442536860865461,113889.8626442,128230.39904833
1761,RVN/BTC,Binance,1867383.21562711,0.005291289957120382,145813.31337516,296381.74659777
1762,RVN/BTC,OKEx,1272007.43320428,0.0036042736704345957,84964.20462192,90502.78766423
1763,RVN/BTC,HitBTC,1074770.68881609,0.0030453970584876085,272864.46228715,92219.07233776
1764,RVC/BTC,Bittrex,47.39617785,1.3429858304653152e-07,28203.37432853,52.49345939
1765,RUPX/BTC,Graviex,0.0,0.0,7.10842237,22.42266183
1766,RUP/BTC,Crex24,0.78410057,2.221773997267117e-09,0.00165386,38.84910168
1767,RUP/BTC,Graviex,0.0,0.0,48.21134041,92.04350473
1768,RUP/BTC,C-Patex,0.0,0.0,2.17424902,24.80785548
1769,RUNE/BTC,Binance,3554828.16182328,0.010072719083333693,153111.21287407,244261.30450868
1770,RUNE/BTC,VCC Exchange,308325.32598714,0.0008736496543767786,0.0,0.0
1771,RUNE/BTC,ProBit Global,121812.78009135,0.00034516040122478035,428.77550457,1153.05524245
1772,RUNE/BTC,KuCoin,63251.49001764,0.00017922511624955605,14919.18702225,41814.08726524
1773,RUNE/BTC,CoinDCX,11616.56029732,3.2915894457609114e-05,4383975.32198536,257167.65088575
1774,RUFF/BTC,MEXC,81889.39146146,0.00023203620499995264,805.84142146,40.82126402
1775,RUFF/BTC,Huobi Global,20298.64657896,5.751686310959888e-05,1459.93707816,3292.73500986
1776,RUFF/BTC,Gate.io,1045.76708919,2.9632144330159895e-06,671.12723313,957.52337004
1777,RUC/BTC,ProBit Global,34.54768182,9.78919593612002e-08,118.77112871,1250.29811351
1778,RTM/BTC,TradeOgre,18483.06522852,5.2372355391244956e-05,0.0,0.0
1779,RTM/BTC,SouthXchange,12768.78717847,3.618076610984023e-05,15.42746754,5222.30220175
1780,RTH/BTC,STEX,81403.43862328,0.0002306592421190731,704.75711071,114.51826638
1781,RTE/BTC,Huobi Global,99033.96665268,0.00028061590613962087,477.18453093,1404.97357415
1782,RTE/BTC,Hotbit,1092.72785457,3.0962792609283655e-06,773.5682458,476.31990477
1783,RSV/BTC,Liquid,12583.35888272,3.565534911409068e-05,14987.45694597,27708.50773493
1784,RSTR/BTC,DragonEX,11.0202795,3.122631378231987e-08,0.0,0.0
1785,RSR/BTC,Binance,1314587.07642535,0.0037249244488436516,405398.53083252,510791.8993104
1786,RSR/BTC,OKEx,963859.21574148,0.0027311258587156702,29366.09449845,44915.28255279
1787,RSR/BTC,Hotbit,518293.36336145,0.0014686007914425916,229588.35363103,281084.62796723
1788,RSR/BTC,Upbit,240095.8298965,0.0006803191989980477,11151.73630044,21181.0619147
1789,RSR/BTC,Huobi Global,124893.98578771,0.00035389109593197076,20946.87872288,78724.56671305
1790,RPD/BTC,StakeCube,290.20268075,8.222985605374073e-07,59.90935301,135.723922
1791,RPD/BTC,Graviex,198.64114805,5.628560345578855e-07,50.77491768,39.29659527
1792,RPD/BTC,Crex24,169.67120357,4.807687720171427e-07,13.60821385,81.01634287
1793,RPD/BTC,Txbit,47.18278339,1.336939230315683e-07,31.06735598,17.74519852
1794,ROYA/BTC,Hotbit,29423.86854201,8.337347086183566e-05,2.28407478,6.66802474
1795,ROX/BTC,Cat.Ex,59.34130497,1.6814548208560025e-07,42.4996949,46.12750147
1796,ROX/BTC,Mercatox,0.0,0.0,51.72548633,3.66666352
1797,ROSE/BTC,Binance,7521642.98178215,0.021312815515043288,87415.65872736,179690.08219191
1798,ROSE/BTC,Hotbit,222311.14488278,0.0006299257262410144,36187.28228183,53652.27669516
1799,ROOK/BTC,HitBTC,0.0,0.0,0.07656031,0.07656031
1800,ROOBEE/BTC,EXMO,405616.01310889,0.0011493259223118405,6486.28558516,9633.96021036
1801,ROOBEE/BTC,KuCoin,354189.86685866,0.0010036082951477424,2006.62026177,5918.11208383
1802,ROOBEE/BTC,Liquid,41962.62223751,0.00011890242975393145,1237.54199587,580.93197166
1803,ROOBEE/BTC,HitBTC,37514.03180042,0.00010629720673054081,5977.63114073,1189.7758606
1804,ROOBEE/BTC,YoBit,0.00065861,1.8661924609238533e-12,625.49500662,1410.68201891
1805,ROCO/BTC,Crex24,5.86978131,1.6632212732867307e-08,0.03512462,10.05352584
1806,ROBET/BTC,YoBit,0.0,0.0,9.47584056,14.79431746
1807,RNTB/BTC,YoBit,0.0,0.0,0.0,0.0
1808,RNDR/BTC,Huobi Global,52987.22886536,0.00015014100459115651,15567.16410396,18215.6760791
1809,RNDR/BTC,KuCoin,39447.30902287,0.00011177520945963997,12904.04095507,16048.4356165
1810,RNDR/BTC,ProBit Global,509.06146312,1.4424419073828367e-06,2700.7179819,1859.2792166
1811,RNDR/BTC,HitBTC,372.50395258,1.0555018417107734e-06,93574.4750022,75195.67928716
1812,RNB/BTC,Bittrex,1676.16661557,4.749471616326786e-06,1136.17357775,437.20436754
1813,RLY/BTC,Huobi Global,91847.6205471,0.00026025316502754713,18365.58584951,37410.32619293
1814,RLY/BTC,Bithumb,6717.84122671,1.9035217580919895e-05,752.6798736,1604.3169485
1815,RLY/BTC,Huobi Korea,0.0,0.0,18365.58584951,37410.32619293
1816,RLC/BTC,Pionex,1586509.8556026,0.004495426324694376,44248.90895806,54722.81919935
1817,RLC/BTC,Binance,862456.0807371,0.0024437968384165287,53749.13726842,63384.11465119
1818,RLC/BTC,VCC Exchange,452998.65998977,0.0012835861649253984,0.0,0.0
1819,RLC/BTC,Coinbase Exchange,110022.68634427,0.0003117527941972737,71522.42586587,97645.19472517
1820,RLC/BTC,Upbit,90215.69791545,0.0002556290601521334,2685.7348048,4497.8813199
1821,RITO/BTC,Crex24,1.71984907,4.873247245503257e-09,14.16253786,214.13194492
1822,RITO/BTC,SafeTrade,0.71462331,2.0249079630167316e-09,299.86476767,146.42472136
1823,RITO/BTC,Graviex,0.0,0.0,159.33003182,248.32366894
1824,RIT20/BTC,BitMart,379655.73248646,0.0010757666383941255,950.52692993,130.03939177
1825,RISE/BTC,YoBit,0.0,0.0,1.44072237,1.24898723
1826,RING/BTC,Huobi Global,3376.60969239,9.567731360624086e-06,931.14253638,2844.42697976
1827,RING/BTC,Huobi Korea,38.01619552,1.077201036613947e-07,811.54909939,3091.59444296
1828,RIF/BTC,Binance,186422.93447581,0.0005282353363326674,239412.54030029,46429.51027007
1829,RIF/BTC,MEXC,168959.95726147,0.000478753432895601,661145.34300934,52430.82334541
1830,RIF/BTC,KuCoin,13112.50807895,3.7154710254535473e-05,32778.48243489,1544.94555383
1831,RIF/BTC,Bitglobal,3186.46364712,9.0289464709969e-06,1050.55003171,3139.05469064
1832,RIF/BTC,HitBTC,25.50311933,7.226390280087972e-08,305631.33479529,60267.56044522
1833,RICK/BTC,Crex24,0.0002757,7.81204751638612e-13,89.47472591,4.56418804
1834,RGP/BTC,BitForex,44632.13196708,0.0001264665707959539,119.88244985,22.46789779
